用户ID,用户昵称,内容ID,内容名称,是否UGC精选,内容导出用户数,质量标签等级,发布时间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033948356133103646,小航,196939649,金融保险激励正能量业绩冲刺倒计时手机海报,true,0,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018200348263196713,星河,196939878,医疗保险商业医疗险科普小红书封面,true,2,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023417187757474903,GD395586433,196941310,春夏卡通户外采风彩色系全屏竖版海报,true,0,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022961110119630848,阿嚏,196941340,五四青年节青春感人物组合全屏竖版海报,true,5,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021443494069030921,inside,196941362,五一放假通知红金简约高端大气党政风政务风公众号双封面,true,2,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032711883864384610,黑兔设计,196942023,五一劳动节放假通知节日祝福清新风全屏竖版海报,true,27,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033245888429271137,山那边的风,196942576,五一节日营销旅游出行宣传全屏竖版海报,true,2,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019659178894436431,Niki,196942618,劳动节祝福大字微缩世界喜庆光影感全屏竖版海报,true,2,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033948356133103646,小航,196943275,重疾险和医疗险对比科普左右分栏撞色风小红书封面图,true,0,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033948356133103646,小航,196943485,励志早安问候水墨山水风日签手机海报,true,42,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033948356133103646,小航,196943825,月末冲刺倒计时红金大气励志企业手机海报,true,1,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032714866916704313,皮皮??,196943986,五一劳动节户外露营旅游出行3D风全屏海报,true,8,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033744114383168555,太空来??,196944245,销售业绩表彰人物喜报贺报喜庆风全屏竖版海报,true,1,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022927796052316166,鱼丸粗面,196944303,谷雨节气祝福绿色清新节日祝福全屏竖版海报,true,9,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019657313795844163,L,196947313,美业美容院早安日签紫色朦胧水彩风全屏海报,true,9,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9028420703511952399,洋盘,196947512,母亲节医美美容奶油风竖版海报,true,3,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021433238104985604,赵赵赵,196948312,橘黄色51五一促销电商零售直播贴片组合,true,3,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021443494069030921,inside,196949359,五一放假通知红金党政风大气高端精致竖版海报,true,2,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022988534428091480,卓锐Rich,196949488,软3D风emoji小红书教育经验分享封面,true,0,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019915901471959117,K,196949647,五一劳动节营销旅游节日营销竖版海报,true,0,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018286433815767123,I＇m not afraid,196950061,餐饮美食西餐异国料理电商直播间贴片,true,0,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032714866916704313,皮皮??,196950180,医疗保险vs重疾险科普小红书配图,true,0,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019657511719288872,慕泫枫,196951036,选择在职研究生引流小红书封面,true,3,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031613405652824139,一坨懒羊羊,196951346,春日清新直播上下贴片,true,2,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447858610129929,GD532688254,196951650,粉色母亲节美业节日节节日活动宣传营销温馨感全屏竖版海报,true,1,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032711883864384610,黑兔设计,196951694,五一劳动节旅游出行宣传3D卡通微信公众号首图,true,3,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,196951830,春季限定美食餐饮绿色自然春季营销全屏海报,true,0,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033948356133103646,小航,196952256,荣誉榜单排行榜奖杯黑金获奖全屏竖版海报,true,1,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018286433815767123,I＇m not afraid,196952509,餐饮美食速食面中餐直播间贴片,true,8,true,2026/4/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021443494069030921,inside,196952783,保险医疗科普保险对比大字报风格小红书配图,true,2,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019659899801184299,小故事,196952894,考公上岸避坑指南讲师直播宣传海报,true,1,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019669164070152283,新诺,196953234,考公秘籍上岸攻略教育培训备考指南学历教育大字视频博主小红书封面配图,true,3,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019724893361160228,Grace,196953315,旅游出行景点景区春游集市活动公众号首图,true,3,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021443494069030921,inside,196955057,母亲节节日祝福浪漫感全屏竖版海报,true,1,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013169340996783146,弓长小熊师,196956007,51劳动节致敬祝福3D鎏金竖版海报,true,4,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032714866916704313,皮皮??,196956248,教育培训秋季班3D卡通招生宣传电商主图,true,1,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,196956446,51五一劳动节假期露营3D卡通手机全屏海报,true,7,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022111637711373314,小珍猪??,196956659,3D金融黄金投资模板科普小红书封面,true,0,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031624348671126598,奶油困了,196957034,水彩文艺诗意世界读书日公众号首图,true,22,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019578123516389377,奇遇,196957085,母亲节节日祝福文案分享简约感大字通用小红书封面,true,6,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018233903121574982,诗文,196957138,五一劳动节旅游出行露营地春天促销活动宣传小红书封面,true,3,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022926804141230099,゛细雨霏霏,196957220,小红书大字报综艺感风格职场干货描边风小红书封面,true,0,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023539660974476348,dy,196959589,51五一劳动节节日活动旅游出行插画感长图海报,true,1,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9027396087154127877,GD325187960,196959685,武汉旅游出行ing攻略计划清单实物小红书封面,true,2,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033948356133103646,小航,196959763,金融保险业绩红金火焰国潮风喜报手机海报,true,1,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018286433815767123,I＇m not afraid,196960222,餐饮美食简约中式风直播间贴片,true,1,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024094942210444385,芝麻大开门,196960385,信用卡科普复古卡通金融小红书封面,true,0,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019669164070152283,新诺,196960744,车险购买保险攻略避坑指南汽车金融保险销售小红书封面,true,1,true,2026/4/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032711883864384610,黑兔设计,196960972,五一劳动节节日祝福通用政务感全屏海报,true,9,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447967165531174,180****1681,196961198,家装装修方案写实风小红书封面,true,4,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029338521388543048,Dream蓝,196961444,520礼遇季膨胀3D风格弥散浪漫情人节全屏竖版海报,true,0,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019575094277843014,83298027,196962340,小红书大字风职场励志干货冲击感封面,true,2,true,2026/4/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031613405652824139,一坨懒羊羊,196964363,春日出游换新电商春日清新氛围上下贴片组合,true,0,true,2026/4/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9026228380118969387,思思酱,196965937,金融保险直播预告讲师介绍商务风竖版海报,true,0,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018286433815767123,I＇m not afraid,196971183,假期旅游出行清新感电商直播间贴片,true,0,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031525508460028973,八斤的龙虾,196971235,金融商业深蓝背景搭配课程营销竖版海报,true,0,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447967165531174,180****1681,196971282,家装装修团队宣传写实风小红书封面,true,1,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019669164070152283,新诺,196971338,人际关系教育科普人像大字爆款小红书封面配图,true,1,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021890572705743912,大王家的朴迷妹®,196971478,卡通插画风描边线条卡通风招聘小红书封面,true,1,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023539660974476348,dy,196971537,金融理财投资直播课程宣传介绍人物竖版海报,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022985940163120205,沐白锦,196975105,小红书家装封面名额征集样板间装修获客引流小红书封面,true,6,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9026228380118969387,思思酱,196975134,金融理财直播预告金属渐变课程竖版海报,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9026228380118969387,思思酱,196979321,金融奢华感业绩蓝金奖杯个人喜报全屏竖版海报,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032711883864384610,黑兔设计,196979349,早安日签春天美学弥散风问候全屏竖版海报,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019645422872313889,乐叨叨,196979421,节点祝福元气可爱早安春天日签竖版海报,true,2,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447828547850276,BIBI碧碧??,196979647,重要通知简约公众号次图,true,1,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021443507603916832,南音??,196981099,美容医美轻奢VIP会员卡生活服务横板海报,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447967165531174,180****1681,196982023,家装装修分享写实风误区科普小红书封面,true,5,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196982230,遛狗地宠物友好旅游营销拼贴风小红书封面,true,2,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023098819698773056,鸭鸭兔,196982281,家居家装好物种草推荐装修服务小红书封面,true,3,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032711883864384610,黑兔设计,196984079,职场打工人摸鱼指南职场提升小红书封面,true,2,true,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019578123516389377,奇遇,196984162,国考备考省考考公知识分享人像小红书封面,true,2,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018200348263196713,星河,196987142,美业医美美容院门店卡项促销水彩风全屏竖版海报,true,6,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019654347705296914,二愣子,196987320,五一劳动节简约质感节日祝福宣传竖版海报,true,1,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019659178894436431,Niki,196987395,五一劳动节活动促销扁平卡通插画竖版海报,true,6,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018200348263196713,星河,196987548,考公课程人才招录职业技能教培电商直播贴片组合,true,1,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019578123516389377,奇遇,196987567,世界读书日节日祝福公益宣传微信公众号首图,true,9,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021443507603916832,南音??,196987825,医美美容衰老的三个阶段知识科普竖版海报,true,2,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021433238104985604,赵赵赵,196989611,51五一劳动节节日旅游公众号首图,true,4,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019579131139860564,一身反骨,196989743,五四青年节日祝福全屏竖版海报,true,3,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021433238104985604,赵赵赵,196989762,温馨母亲节节日祝福公众号首图,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019915901471959117,K,196989786,节点活动旅游出行插画感长图海报,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023913091963175940,Snowman,196989879,金融证券股票市场分析科普单人直播预告商务风竖版海报,true,1,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022927796052316166,鱼丸粗面,196991914,五一劳动节红色3D立体51劳动节节日祝福全屏竖版海报,true,9,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447828547850276,BIBI碧碧??,196991918,51劳动节放假通知安排3d风手机公众号首图,true,1,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,196991977,五一出游农家果园采摘3D卡通全屏竖版海报,true,3,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447828547850276,BIBI碧碧??,196991978,劳动节节日祝福安排3d风公众号首图,true,1,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019532506000009253,丶一小口,196993198,五一活动旅游软3D风卡通人物竖版海报,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9015492112024475747,KACI,196993269,简约高级清新门店日签早安你好问候正能量语录宣传全屏竖版海报,true,2,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019655476248586246,西柚,196993513,五一出游云南旅游线路营销竖版海报,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018233903121574982,诗文,196994173,教育培训学习艺术兴趣少儿美术绘画课程营销拙气感竖版海报,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019577045253236764,电子宠物,196994339,美业美容日签问候清新感竖版海报,true,1,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9020133582640922632,姚瑶垚,196998935,春季美业医美美容院门店卡项促销全屏竖版海报,true,1,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033948356133103646,小航,197000746,五一劳动节五一出游放假通知公众号首图,true,1,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032714866916704313,皮皮??,197000827,五一劳动节旅游亲子游学全屏竖版海报,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032711883864384610,黑兔设计,197004270,五一假期旅游出行踏青周边游路线推荐攻略小红书配图,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031525508460028973,八斤的龙虾,197007367,理财主题现代感小红书封面,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019669164070152283,新诺,197010459,教育培训学历工作学习人像小红书封面,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033744114383168555,太空来??,197010728,蛋糕春日烘焙餐饮营销实物全屏竖版海报,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023418975319771154,Abcde-008,197012219,立夏节气简约花元素全屏竖版海报,true,3,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023913091963175940,Snowman,197022377,五一旅游周边亲子景点路线宣传竖版海报,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033948356133103646,小航,197079889,美业美容院卡项营销春天轻奢感全屏竖版海报,true,1,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,197079898,51五一劳动节放假通知美业写实感全屏海报,true,6,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031291312921751595,青山,197079901,团队荣誉喜报战报全屏竖版海报,true,3,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022927796052316166,鱼丸粗面,197084475,金融直播预告橙色简约财经大咖讲座竖版海报,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029474205248349241,小鱼,197084512,立夏手绘日系清新夏日插画风全屏竖版海报,true,0,true,2026/4/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035864120502888474,lam,197084999,4.23世界读书日书单推荐公众号首图,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018760653499672630,星火创艺,197085158,绿色趣味民宿推荐网红打卡点五一出行经验分享小红书封面,true,0,true,2026/4/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034356311548086283,182****5361,197085629,蓝色创意立体风格51活动促销全屏竖版海报,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032711883864384610,黑兔设计,197085940,世界读书日公益宣传节日祝福全屏竖版海报,true,0,true,2026/4/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032557916925182023,嘟嘟,197087210,母亲节节日祝福温馨感全屏竖版海报,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9012339664254535745,trySmt,197087719,莫氏鸡煲食谱大公开养生保健小红书封面,true,4,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031526222753145861,A小亮设计℡18825723718,197088438,51春季氛围商场超市公众号首次图五一春季促销公众号封面图,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9020007385591857217,Hey Ailj,197088641,洗衣机家电性价比对比指南小红书封面,true,1,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018760653499672630,星火创艺,197088685,深蓝趣味自驾游新疆旅行线路推荐五一出行攻略经验分享小红书封面,true,0,true,2026/4/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447828547850276,BIBI碧碧??,197090005,五一劳动节放假通知电商节日营销促销旅游出行3D感海报,true,1,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029474205248349241,小鱼,197091103,春日养生食补公众号次图,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019659899801184299,小故事,197091195,51劳动节节日祝福通用喜庆感手机海报,true,1,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032711883864384610,黑兔设计,197091375,世界读书日亲子读书早教宣传竖版海报,true,4,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,197091552,51五一劳动节看电影小红书封面,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019578123516389377,奇遇,197093472,假期旅游攻略路书撕纸描边3d人物元素微信公众号首图,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035248520719224891,小麥,197093686,低脂轻食促销活动美味绿色营销促销竖版海报,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,197093797,五一农场亲子活动3D可爱卡通风活动全屏海报,true,1,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024094942210444385,芝麻大开门,197093872,五四青年节热血青春主题宣传海报3D积木创意设计,true,0,true,2026/4/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023779967573053519,GD1344791103,197094102,考公课程教育培训职业技能介绍小红书配图,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9028197731900494912,半面团,197094265,五一出游攻略分享大字小红书封面,true,1,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032711883864384610,黑兔设计,197095287,五一劳动节出游旅游踏青旅行社宣传摄影风全屏竖版海报,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031291312921751595,青山,197095616,喜庆销售月度销冠业绩喜报全屏竖版海报,true,0,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031291312921751595,青山,197097015,好书分享世界读书日全屏海竖版报,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447828547850276,BIBI碧碧??,197097110,五一出游假期旅游出行露营地春游踏青促销活动全屏海报,true,1,true,2026/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024094942210444385,芝麻大开门,197097912,2026立夏节气海报清新国风荷花荷叶设计,true,0,true,2026/4/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021433238104985604,赵赵赵,197098022,51黄金周五一劳动节促销活动电商零售直播贴片组合,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018200348263196713,星河,197098600,雅思托福教育培训高分营销人像小红书封面,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034403954168551495,蓝娇佳人,197098679,春季招聘微信公众号首图,true,0,true,2026/4/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031291312921751595,青山,197098797,销售喜报红色系全屏竖版战报,true,0,true,2026/4/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
